DATA_COMMENTO;ID_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ECOMMERCE;RATING_ORIGINALE;TESTO_COMMENTO
08/06/2022;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.8;Wonderful Prosecco with strawberry aromas and red fruits aftertaste. Lovely aperitif for a warm evening! ;
09/03/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;So beautiful 😍 bubbly forcing you to reach for the second sip like your first 😘 well done from Italy ;
21/11/2020;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;One of my favorite region and style,  probably never disappointed. Raspberry, balanced by peach and a bit lemon in palette ;
04/03/2024;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.8;Unlike other raters, this rose does not have effervescence.  Pale salmon color, notes of strawberry.;
25/06/2020;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Love this bottle. Lovely aromas of citrus and red fruit. Notes of strawberry and a tiny bit of lemon. 🍾;
05/01/2020;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Dry，refreshing, nose of melon, palate of lemon and green apple, plus non stop bubbles... what's not to like!;
20/09/2020;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Banana candy on the nose.  A little strawberry flavor, vaguely floral.  Very mild, short finish.  Easy drinking!  Great.  ;
15/04/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.6;Nice spumante. Beautiful nose: flowers, Raspberry, cherry blossom. Pretty high acidity. Pleasant bubbles. Medium finish.;
10/10/2020;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;My wine club really enjoyed this sparkling, the correct amount of bubbles, good pop that the neighbours could hear, and very easy brut drinking, perfect for warm weather day drinking. CC;
20/10/2022;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.3;Drank my way across Europe and now I'm drinking my way home. 😂 At the Lufthansa Bistro Lounge in Frankfurt. I usually poo poo Prosecco, but hey when it's free and rosé, my arm can be twisted. 😉 ;
09/07/2019;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Dry. Fresh beatiful;
22/05/2021;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Refreshing, very zesty, nice fizz . Great value for money .;
10/04/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;strawberry raspberry citrus minerals grapefruit watermelon ;
18/06/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.9;Very good rose bubbles. Dominated by strawberry, pleasant refreshment. ;
22/06/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Had ay night before bed with eggi;
08/05/2021;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Light and fruity with fine bubbles. Peach and strawberry on the palette. Fresh and delish!;
23/02/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.9;peach citrus raspberry strawberry melon;
23/06/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Great rose with very lovely body with great fresh fruits as strawberry,  raspberry and apricots;
22/05/2022;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Bright and not as effervescent as expected. ;
12/04/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Super good Brut rose.  Kinda spicy.;
26/08/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;nice light bubbly rosé, not too sweet, very refreshing ;
01/09/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Definitely has a bit of Malbec flavor to it, extra dry brut.;
12/07/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.9;Very nice 👍;
06/04/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Suoer dry, very light.;
23/05/2022;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Nice bubbles and smooth ;
09/08/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.9;Lufthansa first class lounge in FRA.;
31/07/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.2;citrus minerals red fruit apple;
11/05/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.8;Off dry strawberry raspberry citrus melon red fruit medium finish;
13/07/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.1;Brought to Esralew for Wimbledon party  Everyone liked it raspberry;
10/10/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Cracking summer drop Nice fruity fizz, strawberry and raspberry, dry enough and not to dry Top drop;
25/07/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.8;Light pink/peach color. Nose of strawberry. Light bubbles. Fun Prosecco.;
08/04/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.8;Fresh, red fruit, bitter finish. Refreshing.;
23/07/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;White peach, honey, lemon, mineral, super fizzy and refreshing, perfect hot summer wine;
04/11/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.5;One of the better  I have had in Italy. Quite  mineral and fresh with apples and a bit of nectarine. Great strong bubbles and length !;
05/10/2024;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;strawberry raspberry citrus peach minerals melon red fruit pear lemon;
10/11/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.1;Celebrating Nati's birthday with this great 🇮🇹Brut Rosé on Day Six🥂🚢👌🏼;
04/07/2018;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Peach, vanilla strawberry;
07/03/2020;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Very fruity and delicious;
03/12/2023;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;3.8;Light refreshed strawberry crisp great for a hot day as an aperitif;
15/09/2019;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.0;Strawberry. Great bubbles. Somewhat oily and long rosy finish. Excellent.;
23/07/2025;SM-SPUM-BR-01;Vino Spumante Brut Rosé;Vivino;4.1;White peach, honey, lemon, minerals.;
26/03/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Wow... just as dry as the label promises.  Very Summer berry, particularly juicy strawberry without the sweetness.  Excellent for its style.;
26/03/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Excellent value for money DOCG prosecco. Always have a bottle of this in my fridge.  Balanced flavours. Dry, but not too dry.;
08/12/2020;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Light aroma of green apple, yellow apple, rhubarb and lemon. Well balanced dry bubbly taste with strong acidity and long sweet aftertaste.;
22/08/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Very lively and fine bubbles with a good mousse. First flavour note is of rose petal and a hint nt of strawberry. Beautifully refreshing!;
22/04/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Peach, white breadcrust and a whiff of black pepper on the nose. Elegantly transferred to the palate along with tropical fruits. Dry, but not to much. Really good prosecco! Highly recommended!;
01/10/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Bubbleslutting on the Amalfi Coast, at Da Ferdinando Bar on Positano.    Soft and relaxed bubbles. Nose of citrus and pears.  Flavors of ripe apples, white peaches, & pineapple, along with a hint of coconut water.  Refreshing and crisp, with an off-dry finish, even though RS is about 15g/L.  11.5% ABV  We like this Prosecco and it paired well with a deliciously fresh Insalata di Mare.   3.8⭐️;
08/02/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;This one I really like, brut proseco from Glera variety is very fruity in nose but also in taste. Fresh and juici accidity. Flavors like apricot, lemon, ananas mixed together with typical biscuits and toast savor. Perfect balance between sweetnes, acidity, alcohol. Good job.;
30/03/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;91/100 Despite my objections to Prosecco, I have to say this is definitely one of the best I have tasted so far. Color as usually light - medium pale with silver hue. Fresh and fruity nose of physalis, apples, mirabelle plums. Fruity forward as majority proseccos, but what I really enjoyed was palate and its volume and depth. Full and juicy. No wattery perceptions at all, this is really Superiore class.;
25/02/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Has a note for white fruits on the nose, specially for apples. Very refreshing body, with medium carbonate and a note, also, for white fruits on the palate, with a good finishing for pears and very dry, specially on the upper and back mouth. ;
08/12/2022;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.8;Very delicious, green fruit, apples, hint of citrus, and limited acidity as well as great sweetness.;
24/12/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;We live this dry prosecco on a Christmas Eve with a dash of lemoncello. Who knows what it tastes like. Merry Christmas ;
25/11/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Excellent Prosecco. Soft with tart apple and sweetness blended together well. Slightly dry finish has noted by others. ;
04/07/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Fresh, easy drinkable, nice fuzz.;
01/01/2021;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Another New Year 2020 bubbly! The extra dry Proseco Superior from Santa Margherita  lemon green apple  stone 3,5/5  Great value for money.;
29/12/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Lemon and pears, so sweet and crisp, beautiful tint with a hint of lazy Sunday.;
20/12/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;A bit exaggerating perhaps. Just wanted to make a difference among proseccos 🥂 Great balance for a prosecco. Pear and apple, flowers. ;
21/12/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;soft and fruity;
06/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Great italian bubbles from Valdobbiadene before lunch!;
27/05/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Bubbles on our way to Island of Capri. Apple and Citrus flavors!;
08/11/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Decent summer Prosecco. Great bubbles, enjoyable and dry. ;
25/03/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Refresh and enjoy;
06/09/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;Bubbles!! And what a bomb of a sparkling, elegant, balanced, fizzy-fruity and super drinkable. Top of LH lounge in FRA, look no further;
03/07/2023;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.8;apple lemon peach lime;
15/01/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Just arrived in südtirol and enjoying my welcome bottle🍷;
15/01/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Welcome bottle Hotel Weinegg in Südtirol Italia!🍷🍷🍷;
24/11/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Typical pale golden colour with soft apple, pear and citrus flavours, high acidity and soft perlage. Good summer drink but nothing particular about it.;
01/12/2021;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;🌟: 3.7 🇮🇹: Italy 🏜: Valdobbiadene 🍇: Glera 🍸: Extra Dry 🥴: 11.0% 👃: green apple, pear, lime, apricot, citrus, honey, chard and lavender 👅: apple, melon, chalk, peach, lemon, mango, smoke and rhubarb;
25/11/2021;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Nice Prosecco with medium ammount of bubbles. Could be more acidic in my opinion. Although the taste was good, the overall finish was a bit flat.;
08/06/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;After a nice day at the pool, we ordered a glass of this lovely sparkling/Prosecco Spumante brut. This is a 100% Glera(Prosecco) based wine. It has a very light yellow colour in the glass. On the nose a very crisp wine, with citrus tones, and a pretty persistent acidity. The taste is lovely refreshing, with crisp citrus tones, lime, lemongrass, green apple, a hint of ripe apple, and smooth peach. The amount of mousse is also just about right, but the acid's are just a bit too much. Still nice! A 3.5 star!;
24/11/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Bubble is fine. On the nose, a bit rose petal, a bit honeydew melon, hint of lemon. Extra dry is still sweet to me. ;
09/05/2020;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Really good Prosecco. apple pear citrus lime peach rose petal green apple. Balanced and medium+ finish. 3.7;
15/02/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Fresh bubbly with sweet notes. Strawberry, peach and pineapple on the nose and palate, medium bubbles, well-balanced body and medium finish. Great starter for the a summer lunch.;
19/08/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;@ Lufthansa First class lounge at Frankfurt. Light pink color. Naming is 'super dry' however it is mild soft touch. Indeed, first touch is dry, though. Less rich and weak impression.;
09/04/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Fantastic Spumante, dry but very aromatic;
08/01/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;3.75... Pear, peaches and candied lemon... ;
16/09/2016;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Next one! Slightly better, slightly cheaper! ;
11/09/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;I tasted the Brut, but rated the Extra dry because I couldn’t find it here.;
27/07/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;Really nice, balanced, smooth, easy to drink with tiny bubbles.;
23/01/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Lots of bubbles, a veritable explosion of strawberries. ;
03/12/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Very recommended. No compromises to get good Prosecco ,-);
02/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;High-end Prosecco. Fruit forward, crisp bubbles. Dry. Perfect aperitif.;
10/09/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Water than expected. It’s great!;
13/10/2016;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Good value and more on the dry side! Quite enjoyable!;
10/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Nice bottle. Good bubbles. Not to dry ;
03/05/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Very nice prosecco! Nice balance in nose and mouth.;
27/05/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Prosecco shared on the ferry ride to Isle of Capri.;
10/09/2020;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Decent, but have had better in that price range. Has slight taste of grape juice ;
15/09/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Nice pop. Cheerful and festive.;
11/05/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Not my type 3.1 ;
29/12/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;I do remember it from more red berries, dry fresh, Even some Sharp crisp;
23/09/2023;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;2.0;Well, I might not be a fan of extra dry proseccos, but this one was different, not very enjoyable, and it seemed more tasteless than extra dry. I wouldn't give it a second try.;
29/09/2022;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.9;citron Apple jordgubbe aprikos;
25/04/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Great value, decently dry, and a lasting coating of the palate for a sparkling wine. ;
10/06/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Dry, creamy mouth feel, yummy! really good value. ;
27/08/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Perfect for afternoon sipping.  Not too dry but with a nice body.;
17/12/2016;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Delicious. Highly recommend. Dry and very  fruity. ;
14/01/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Very good, not too sweet. Crowd pleaser;
24/07/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Great, nice for dry lovers. Not too strong for other lovers.;
15/02/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Good with cheese and pizza;
04/02/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Very dry and went well with seafood;
23/02/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Dry and light. Very easy to drink:;
15/08/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Dry and light with a crisp apple feel. Very enjoyable with our Italian meal. ;
16/09/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;Nice dry wine with pleasant slighltly sour taste;
11/06/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;2.0;Very nice coral coloured. A lot of ripe fruits, but overly sweet. ;
16/05/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;5.0;Well balanced, fruity but not sweet;
03/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;5.0;Fantastic Prosecco. Characteristics of this processco is close to the nature of Champagne ;
02/06/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;1.5;Strange essence of pear and artificial flavourings. Somewhat bitter aftertaste;
01/05/2016;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Peachy, yeasty, tart, pleasant ling finish;
14/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.5;Awesome prosecco! Very smooth, fruity, all while not being too sweet! Good price. Enjoyed it with my husband in positano ;
27/10/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;2.5;Fruit, sweet with bit bitter;
30/03/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Dry and strong sparkring, nice pink, so slmple;
23/07/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;Good but not my favorite ;
30/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Good, not sweety.little dry.;
22/02/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Nothing exciting, fruity, good to make spritzer;
19/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.0;Limestone and good bubbles;
11/02/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;5.0;Very drinkable🥂in Frankfirt lounge;
12/01/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;5.0;Fruity and fresh;
23/01/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;2.0;Poor sparkling wine could be much better;
30/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;5.0;Very smooth with soft bubbles. A fruity after taste. Good value;
15/11/2025;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.7;Просто хорошее Просекко. Слегка сладенькое, вкусное и приятное. Мятные леденцы, дюшес, лайм с сахарком, белый шоколад. Любители Асти - налетай!)));
22/11/2021;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;3.8. Prosecco Valdobbiadene extra dry di livello qualitativo elevato, ben fruttato e freschissimo, si distingue per equlibrata acidità e componente zuccherina dosata sapientemente. Perlage fine, minerale e leggermente sapido, si evolve al naso con note di fiori secchi,  di miele d'acacia, di minerali ferrosi e di cedro. Colore giallo chiaro con riflessi dorati. Al palato si evidenziano sentori di frutta bianca matura, di pistacchi tostati, di cardamomo e di pane tostato. Retrogusto piacevole di albicocca.;
06/10/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;En sød og let rose. Den gør ikke meget væsen af sig, men fornærmer ikke nogen heller. Når det så er sagt, så ender helhedsindtrykket over middel og det var et ganske behageligt glas. Sart lys farve i glasset. Afdæmpet brus. Rund og behagelig. Smagt i Lufthansas lounge og det var en god surpeice og rigtig pænt af dem at have stillet den der.;
01/04/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Cor pêssego,12% de graduação alcóolica, perlage suficiente em número,tamanho e  persistência das bolhas. Olfato refrescante, elegante e frutado a base de morango,notas de fermento!Palato com boa acidez ,fermentação marcante,morango, pão,tostados e otima persistência!Bom e elegante!;
01/04/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Espumante de cor pêssego 🍑. Aromas de tostado e pão. Em b👄ca, frutadinho, refrescante, frutas vermelhas, evidente morango 🍓cerejas🍒 e melancia 🍉. Elegante e persistente. Ótimo espumante! Saúde e Boa  Páscoa, muita paz, saúde e prosperidade. 🐇💋;
06/06/2025;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.9;Sweet lemon pie;
12/05/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Rico rico;
03/04/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Ottimo vino!!!;
04/03/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Excellent dry style;
18/02/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Molto buono;
17/10/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Presente do hotel Miramalfi , bom prosecco ;
16/02/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Ottimo ;
06/02/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;スパークリングのロゼとしては値段も手頃で美味。 ホームパーティの乾杯としては最適;
09/11/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Ottimo e profumatissimo difficile trovare un prosecco uguale allo stesso prezzo ,  lo consiglio!!!!!;
08/10/2017;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Bel prosecco. Bilanciato ed avvolgente. ;
01/01/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Un signor prosecco.frizzante e secco al punto giusto. Ottimo come aperitivo e ottimo come brindisi;
08/04/2020;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Хорошее. Не очень люблю просеко, но иногда можно.;
27/05/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;3.5;3.5 Яблоко, тонкая цитрусовая составляющая, легкая минеральность. Освежающее, с хорошей кислотностью и тонкой горчинкой.  Хорошо.;
13/06/2019;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Ottimo come aperitivo ben bilanciato e frizzante!!!! ;
07/11/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Приятное. Легкое. Ароматное. Мягкое. Освежающее.;
03/07/2018;SM-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;Vivino;4.0;Kunnon paikallinen taverna!;
09/11/2021;ZN-VALP-RS-01;Valpolicella Ripasso Superiore DOC;Vivino;4.0;This is a dry red wine made from a blend of grapes Corvina and Rondinella, grown in Valpolicella, in the Veneto region of Italy. Fermented using the ripasso method. Aged in large Slavonian oak barrels for one year. Fresh and dried red cherry, raisin and sweet spice aromas and flavors. Medium-bodied, with good mid-palate richness and uplifting acidity on the finish.;
09/08/2024;ZN-VALP-RS-01;Valpolicella Ripasso Superiore DOC;Vivino;3.7;Medium to deep ruby in colour, the fragrant nose has aromas of dark and red berry fruit, vanilla, chocolate fudge and nutmeg. The dry, medium to full bodied palate includes cherry, sour plum, ripe raspberry, oak, cocoa, leather and clove. Medium acidity and grippy tannins.;
30/12/2025;ZN-VALP-RS-01;Valpolicella Ripasso Superiore DOC;Vivino;4.1;Dark burgundy, brick color on the rim  Raspberry, cherry, little truffle or herb note  Dry, Medium plus acidity, medium tannin, medium to medium plus alcohol. Medium to medium plus body. Raspberry flavor with delightful acidity. Little bit lower body than expected.   Greater after decanting for 15min. Acidity gets lower to medium, with more raspberry and little spicy flavor.  Sweetness 1+ Acidity 3+ Tannin 3 Alcohol 3+  Balance not bad Complexity not bad  Good for the price!;
11/11/2025;ZN-VALP-RS-01;Valpolicella Ripasso Superiore DOC;Vivino;3.8;The colour is opaque ruby, nose of red fruit and a pleasant bouquet. The palate is dominated by cherry, raspberry and some oak. The flavor is obvious but ends smoothly.  Served it with chili con carne and it paired well.;
21/11/2021;ZN-VALP-RS-01;Valpolicella Ripasso Superiore DOC;Vivino;4.0;dry, smoky, medium body, ripe red fruit on the nose, oak, leather taste, a bit acidic and fresh grape aftertaste;
21/03/2024;ZN-VALP-RS-01;Valpolicella Ripasso Superiore DOC;Vivino;4.0;A great wine. Fruity nose and a hint of spice. Balanced with some acid and no strong tannins. Had this out at a restaurant.;
